docId,title,content,source,url,publishedAt,year,collectedAt,accessibilityTarget,category,priority,isDisabilityRelated,sourceType,appRelevanceScore,appUseCase,targetKeywordGroup,exclusionReason
,"광주광역시, 농업‧농장경영 맞춤 인공지능(AI) 교육","장애인신문·웰페어뉴스=양정기 기자 |광주광역시 농업기술센터는 농업 현장과 농장 경영에 대한 인공지능(AI) 활용 능력을 높이기 위해 ‘농업 AI 실무중심 교육’ 참가자 15명을 오는 6월18일부터 7월3일까지 모집한다.교육은 인공지능(AI)과 농업 콘텐츠에 관심 있는 (예비)농업인을 대상으로 하며, 7월 14일부터 28일까지 2주간 총 4회(20시간) 과정으로 진행한다.교육 내용은 ▲농업백과 인공지능(AI) ‘이삭이’ 활용 ▲생성형 인공지능(AI) 활용 농업정보 검색 실습 ▲농장 브랜딩과 홍보글 작성 ▲인공지능(AI) 이미지·영상",웰페어뉴스 RSS,https://www.welfarenews.net/news/articleView.html?idxno=207640,2026-06-17,2026,2026-06-18T23:40:06+09:00,ALL,지원사업/모집,HIGH,FALSE,RSS,15,IMPORTANT_ALERT,,NOT_DISABILITY_RELATED
,"담양군, 임신부와 태아의 교감 돕는 ‘숲태교 프로그램’ 마쳐","장애인신문·웰페어뉴스=양정기 기자 |담양군은 최근 1박 2일간 장성 숲체원에서 관내 등록 임신부와 가족을 대상으로 운영한 ‘임신부 숲태교 프로그램’을 마쳤다고 17일 밝혔다.이번 프로그램은 출산을 앞둔 임신부와 가족들이 자연 속에서 휴식을 취하며 태아와의 교감을 나누고 건강한 애착 형성을 돕기 위해 마련됐다.참여자들은 부부요가와 발목펌프 체험, 태아를 위한 도장 만들기, 숲테라피, 피톤치드 향기리스 만들기 등 다양한 프로그램에 참여하며 몸과 마음을 재충전하는 시간을 보냈다.무정면에서 가족과 함께 참여한 한 임신부는 “푸른 숲에서 일",웰페어뉴스 RSS,https://www.welfarenews.net/news/articleView.html?idxno=207638,2026-06-17,2026,2026-06-18T23:40:06+09:00,ALL,의료/건강,MEDIUM,FALSE,RSS,15,INFO_CARD,,NOT_DISABILITY_RELATED
,"나주시, 전략작물직불제 신규 품목 '수급조절용 벼' 신청 접수",장애인신문·웰페어뉴스=양정기 기자 |전남 나주시가 쌀 수급 안정과 농가 경영 안정을 위해 올해 처음 도입된 ‘수급조절용 벼’ 사업 참여 농가를 모집하며 적정 생산을 통한 쌀값 안정과 안정적인 농가 소득 확보에 나선다.17일 나주시에 따르면 2026년 전략작물직불제 신규 품목인 수급조절용 벼 참여 농가를 오는 6월 30일까지 모집한다.수급조절용 벼는 평상시에는 가공용으로 용도를 제한해 밥쌀 시장과 사전에 분리하고 공급 부족 등 수급 불안 상황이 발생할 경우 밥쌀로 전환해 활용할 수 있도록 설계된 품목으로 올해 처음 도입돼 쌀 수급 안,웰페어뉴스 RSS,https://www.welfarenews.net/news/articleView.html?idxno=207636,2026-06-17,2026,2026-06-18T23:40:06+09:00,ALL,지원사업/모집,HIGH,FALSE,RSS,15,IMPORTANT_ALERT,,NOT_DISABILITY_RELATED
,"김대중 전남광주특별시교육감 당선인, 'K-교육특별시 시민소통위원회' 출범…시민과 함께 교육 대전환 시동","장애인신문·웰페어뉴스=김기준 기자 |김대중 전남·광주통합특별시교육감 당선인이 시민과 함께 만드는 교육행정 실현을 위해 'K-교육특별시 시민소통위원회'를 출범시키고 교육 대전환을 위한 소통 행보에 나섰다.김대중 당선인 측은 17일 오전 9시 30분 광주시교육청 교육연수원 기쁨관 중강당에서 'K-교육특별시 시민소통위원회 위촉식'을 갖고 각계각층 시민과 교육 관계자 등 120여 명에게 위촉장을 수여했다.출범식에는 김대중 통합시교육감 당선인, 김경범 ‘K-교육특별시 준비위원회’ 준비위원장, 윤봉근 'K-교육특별시 시민소통위원회' 상임고문,",웰페어뉴스 RSS,https://www.welfarenews.net/news/articleView.html?idxno=207637,2026-06-17,2026,2026-06-18T23:40:06+09:00,ALL,취업/교육,MEDIUM,FALSE,RSS,15,INFO_CARD,,NOT_DISABILITY_RELATED
,"여수광양항만공사, AI 남성 아나운서 도입...디지털 홍보 고도화","장애인신문·웰페어뉴스=이영춘 기자 |여수광양항만공사(YGPA, 사장 최관호, 이하 공사)는 생성형 인공지능(AI)을 활용한 홍보 콘텐츠 품질을 높이기 위해 AI 남성 아나운서를 추가 도입하고, ‘여수광양항 월간뉴스’의 영상 완성도를 개선했다고 지난 15일 밝혔다.* (유튜브) https://www.youtube.com/@여수광양항만공사 / (인스타그램) https://www.instagram.com/ygpa_official/공사는 지난달 AI 여성 아나운서를 활용한 월간뉴스를 선보이며 디지털 기반 홍보 콘텐츠 제작을 시범 운영한 바",웰페어뉴스 RSS,https://www.welfarenews.net/news/articleView.html?idxno=207627,2026-06-17,2026,2026-06-18T23:40:06+09:00,ALL,일반뉴스,LOW,FALSE,RSS,15,NEWS_REFERENCE,,NOT_DISABILITY_RELATED
,"[쉽게 풀어보는 복지] ""일하면 연금 깎였는데""... 이제 월 519만 원까지는 국민연금 그대로 받는다","노후에도 일을 이어가는 어르신들에게 반가운 변화가 찾아왔다.정부가 일정 소득 이상을 벌면 국민연금을 깎아 지급하던 기준을 크게 완화하면서, 앞으로는 월 소득이 약 519만 원을 넘지 않으면 연금을 감액하지 않게 된다.이번 제도 개선은 ""노후에도 일하고 싶지만 연금이 줄어들까 걱정된다""는 국민들의 목소리를 반영한 조치다.■ 왜 연금을 깎았을까?국민연금은 노후 소득을 보장하기 위해 만들어진 제도다.하지만 제도가 처음 시행된 1988년에는 ""연금을 받으면서 일정 수준 이상의 소득이 있는 경우에는 연금을 일부 줄여 재정을 안정적으로 운영하",웰페어뉴스 RSS,https://www.welfarenews.net/news/articleView.html?idxno=207628,2026-06-17,2026,2026-06-18T23:40:06+09:00,ALL,일반뉴스,LOW,FALSE,RSS,15,POLICY_REFERENCE,,NOT_DISABILITY_RELATED
,현대제철 순천공장 노사합동 봉사활동 펼쳐,"장애인신문·웰페어뉴스=이영춘 기자 |현대제철 순천공장 노동조합과 회사 임직원, 사회복지기관 관계자 등 30명은 지난 6월 16일, 더위에 취약한 순천공장 인근마을 어르신(130인분)와 한솔요양원(60인분), 순천주야간복지센터(60인분)을 대상으로 건강식(삼계탕)꾸러미 250인분을 전달하는 노사합동 봉사활동을 실시하였다.‘폭염 취약계층 안부확인 및 삼계탕 전달 나눔’은 연일 이어지는 폭염으로 건강악화가 우려되는 어르신 등 더위 취약계층에 대한 지원 필요성에 따라, 노동조합과 회사가 뜻을 모아 추진한 노사 합동 봉사활동으로 지원하게 되",웰페어뉴스 RSS,https://www.welfarenews.net/news/articleView.html?idxno=207625,2026-06-17,2026,2026-06-18T23:40:06+09:00,ALL,재난/안전,URGENT,FALSE,RSS,55,URGENT_ALERT,,NOT_DISABILITY_RELATED
,"서울 사랑의열매, 기업 사회공헌 네트워킹 행사 ‘사담소담’ 성료","장애인신문·웰페어뉴스=양원준 기자 | 서울 사회복지공동모금회(회장 김재록, 이하 서울 사랑의열매)는 지난 16일 서울시 마포구 알 누오보에서 ‘기업 사회공헌 담당자 네트워킹, 사담소담’을 성황리에 마무리했다고 밝혔다. 올해로 4회째를 맞이한 ‘사담소담’은 서울 사랑의열매가 기업 사회공헌 담당자들에게 사회공헌에 대한 새로운 시선과 영감을 제공하고, 기업 간의 다양한 경험을 공유하기 위해 마련한 자리다. ‘나눔명문기업, 더 나은 사회를 위한 임팩트’를 부제로 진행된 이번 행사에는 약 30여 명의 기업 사회공헌 담당자들이 참석하여 서울",웰페어뉴스 RSS,https://www.welfarenews.net/news/articleView.html?idxno=207620,2026-06-17,2026,2026-06-18T23:40:06+09:00,ALL,일반뉴스,LOW,FALSE,RSS,15,NEWS_REFERENCE,,NOT_DISABILITY_RELATED
,'2026 뮤크닉' 경기도한마음대축제 성황리 개최,"장애인신문·웰페어뉴스=양원준 기자 |경기도장애인가족지원센터(센터장 김금남)는 지난 6월 13일(토), 수원제1야외음악당에서 개최한 ‘2026 뮤크닉’ 경기도한마음대축제를 성황리에 마무리했다고 밝혔다.이날 행사에는 경기도 내 장애인가족 400여 명을 비롯해 경기남부권역 시·군 장애인가족지원센터 관계자, 후원자, 유관기관, 자원봉사자 등이 함께했다. 이번 행사는 형식적인 행사에서 벗어나 가족들이 편안하게 머물며 음악과 휴식을 함께 즐길 수 있는 축제로 마련되었으며, 다양한 문화예술 공연과 체험 프로그램을 통해 참여 가족에게 지친 일상",웰페어뉴스 RSS,https://www.welfarenews.net/news/articleView.html?idxno=207617,2026-06-17,2026,2026-06-18T23:40:06+09:00,ALL,일반뉴스,LOW,TRUE,RSS,23,NOT_RECOMMENDED,,GENERAL_NEWS_ONLY
,"영도구, 태종대유원지서 '2026 영도 친환경 Festa' 성황리 개최","장애인신문·웰페어뉴스=김쌍주 기자 |자연·생태·역사를 한자리에서 체험… 반딧불이 관찰여행부터 군사시설 역사탐방까지 큰 호응부산 영도구는 지난 13일 태종대유원지 내 체육공원과 태종사 일원에서 「2026 영도 친환경 Festa」를 성황리에 개최했다고 밝혔다.이번 행사는 '지상의 별, 반딧불이와 함께하는 친환경 축제'를 주제로 자연환경의 소중함을 알리고 태종대의 생태·문화·역사적 가치를 재조명하기 위해 마련됐다.이날 행사장에는 가족단위 방문객과 관광객 등 많은 시민들이 참여해 다양한 친환경 체험프로그램과 공연을 즐기며 뜻깊은 시간을 보",웰페어뉴스 RSS,https://www.welfarenews.net/news/articleView.html?idxno=207616,2026-06-16,2026,2026-06-18T23:40:06+09:00,ALL,일반뉴스,LOW,FALSE,RSS,0,NOT_RECOMMENDED,,NOT_DISABILITY_RELATED
