docId,title,content,source,url,publishedAt,year,collectedAt,accessibilityTarget,category,priority,isDisabilityRelated,sourceType,appRelevanceScore,appUseCase,targetKeywordGroup,fetchedText,fetchStatus,fetchedAt,importantFields,importantFieldQuality
REAL-0365,광주시 장애인휠체어 등 수리 지원,장애인의 이동을 위하여 사용하는 휠체어 등을 편리하고 안전하게 이용할 수 있도록 지원시책을 추진함으로써 장애인의 생활안정과 사회활동에 기여,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003403&wlfareInfoReldBztpCd=02,2024-07-23,2024,2026-06-14T02:24:12+09:00,PHYSICAL_IMPAIRED,이동/교통,LOW,TRUE,PUBLIC_API,93,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0366,장애인 맞춤주택 리모델링 사업,"생활이 어려운 도시지역 재가 장애인의 주택 개,보수 지원을 통해 가정 내 생활 및 이동에 불편이 없도록 주거용 편의시설 조성",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000757&wlfareInfoReldBztpCd=02,2024-07-04,2024,2026-06-14T02:24:12+09:00,ALL,이동/교통,LOW,TRUE,PUBLIC_API,84,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0367,장애수당 시비 특별지원,저소득 장애인에게 장애로 인하여 발생하는 추가비용을 일부 보전하기 위해 매월 일정액을 지급하여 저소득 장애인 가구의 생활안정 도모,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004024&wlfareInfoReldBztpCd=02,2024-07-04,2024,2026-06-14T02:24:12+09:00,ALL,복지지원,MEDIUM,TRUE,PUBLIC_API,80,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""저소득 장애인"", ""eligibility"": ""저소득 장애인"", ""applicationTarget"": ""저소득 장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0368,발달장애인 직장적응체험훈련,"취업취약계층인 관내 청년발달장애인을 위한 직장적응체험훈련을 운영하여 취업하고자하는 발달장애인이 지역사회 내에서 직무수행능력, 근태, 직장 내 관계 등 현장에서의 직업을 직접 경험할 수 있도록 기회 제공",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002540&wlfareInfoReldBztpCd=02,2024-06-27,2024,2026-06-14T02:24:12+09:00,ALL,취업/교육,MEDIUM,TRUE,PUBLIC_API,74,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0369,광명 발달장애인 현장실습형 직업전환 사업,기업의 특성과 요구를 고려하여 직무 능력에 한계가 있는 발달장애인에게 체계적인 직무 능력 훈련을 실시하고 직업역량을 강화하여 취업으로 연계,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000644&wlfareInfoReldBztpCd=02,2024-06-26,2024,2026-06-14T02:24:12+09:00,ALL,취업/교육,MEDIUM,TRUE,PUBLIC_API,74,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0370,장애인활동지원 울산시 시비추가지원사업,중증장애인 활동보조 서비스 시간 부족에 따라 시비추가 지원사업을 통하여 생활불편 해소,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004343&wlfareInfoReldBztpCd=02,2024-06-15,2024,2026-06-14T02:24:12+09:00,ALL,복지지원,HIGH,TRUE,PUBLIC_API,83,BAND_NOTIFICATION,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""중증장애인"", ""eligibility"": ""중증장애인"", ""applicationTarget"": ""중증장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0371,장애인 이동기기 보장구 수리비용 지원,"장애인의 이동 편의를 위해 장애인 이동기기 보장구를 편리하고 안전하게 사용할 수 있도록 수리비용을 지원함으로써, 장애인의 생활안정과 사회활동 참여 증진에 기여함을 목적으로 한다.",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000866&wlfareInfoReldBztpCd=02,2024-06-13,2024,2026-06-14T02:24:12+09:00,ALL,이동/교통,LOW,TRUE,PUBLIC_API,84,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0372,중증장애인 활동보조 도추가지원,장애인 활동지원(국비사업) 대상자 중 추가지원이 필요한 중증장애인에게 일상생활을 하는데 불편함이 없도록 추가지원 함으로써 도내 중증장애인의 자립생활을 도모하고 사회참여를 증진하고자 함,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004112&wlfareInfoReldBztpCd=02,2024-06-13,2024,2026-06-14T02:24:12+09:00,ALL,복지지원,HIGH,TRUE,PUBLIC_API,87,BAND_NOTIFICATION,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""장애인 활동지원(국비사업) 대상자 중 추가지원이 필요한 중증장애인에게 일상생활을 하는데 불편함이 없도록 추가지원 함으로써 도내 중증장애인의 자립생활을 도모하고 사회참여를 증진하고자 함"", ""eligibility"": ""중증장애인"", ""applicationTarget"": ""중증장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0373,장애인가정 출산비용지원,장애인가정에 출산지원금을 지원하여 산모와 신생아의 건강과 양육환경을 향상시키고 저출산시대의 사회적 문제해소와 장애인가정의 생활안정 및 사회적 통합에 기여하도록 함,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003101&wlfareInfoReldBztpCd=02,2024-06-08,2024,2026-06-14T02:24:12+09:00,ALL,의료/건강,MEDIUM,TRUE,PUBLIC_API,72,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": ""장애인가정에 출산지원금을 지원하여 산모와 신생아의 건강과 양육환경을 향상시키고 저출산시대의 사회적 문제해소와 장애인가정의 생활안정 및 사회적 통합에 기여하도록 함"", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": ""장애인가정에 출산지원금을 지원하여 산모와 신생아의 건강과 양육환경을 향상시키고 저출산시대의 사회적 문제해소와 장애인가정의 생활안정 및 사회적 통합에 기여하도록 함"", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",MEDIUM
REAL-0374,장애인가족지원센터 긴급돌봄서비스,"서울시 거주 6-65세 미만 돌봄이 필요한 장애인의 주 돌봄 제공자인 가족구성원의 부재 시, 장애당사자에게 일시적으로 돌봄 서비스를 제공합니다.",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005407&wlfareInfoReldBztpCd=02,2024-01-10,2024,2026-06-14T02:24:12+09:00,ALL,재난/안전,URGENT,TRUE,PUBLIC_API,97,URGENT_ALERT,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""65세 미만, 서울시 거주"", ""eligibility"": ""65세 미만, 서울시 거주"", ""applicationTarget"": ""65세 미만, 서울시 거주"", ""selectionCriteria"": """", ""ageCondition"": ""65세 미만"", ""incomeCondition"": """", ""regionCondition"": ""서울시 거주"", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": ""서울시"", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0375,일반장애인 재판정 진단비 및 검사비 지원,의무적 장애재판정 대상자에게 진단비 및 검사비 지급기준을 완화하여 경제적 부담을 경감,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001558&wlfareInfoReldBztpCd=02,2023-10-05,2023,2026-06-14T02:24:12+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,94,BAND_NOTIFICATION,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""의무적 장애재판정 대상자에게 진단비 및 검사비 지급기준을 완화하여 경제적 부담을 경감"", ""eligibility"": ""의무적 장애재판정 대상자에게 진단비 및 검사비 지급기준을 완화하여 경제적 부담을 경감"", ""applicationTarget"": ""의무적 장애재판정 대상자에게 진단비 및 검사비 지급기준을 완화하여 경제적 부담을 경감"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0376,저소득 심한 뇌병변장애인 신변처리용품(기저귀) 지원사업,"평생 대소변 처리를 위한 기저귀 사용으로 생활의 불편함과 경제적 부담, 이중고에 시달리는 뇌병변 장애인의 삶의 질 향상",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005364&wlfareInfoReldBztpCd=02,2023-07-28,2023,2026-06-14T02:24:12+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,90,BAND_NOTIFICATION,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0377,저소득 중증장애인 장애수당 추가 지원,기초생활수급자(생계 또는 의료급여 수급자) 재가 중증장애인에게 장애로 인한 추가비용을 보전하기 위해 국시비 장애수당과 별도로 시비 장애수당을 추가로 지원,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004365&wlfareInfoReldBztpCd=02,2023-06-23,2023,2026-06-14T02:24:12+09:00,ALL,의료/건강,MEDIUM,TRUE,PUBLIC_API,72,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""기초생활수급자(생계 또는 의료급여 수급자) 재가 중증장애인에게 장애로 인한 추가비용을 보전하기 위해 국시비 장애수당과 별도로 시비 장애수당을 추가로 지원"", ""eligibility"": ""수급자, 중증장애인, 기초생활수급자, 수급자"", ""applicationTarget"": ""수급자, 중증장애인, 기초생활수급자, 수급자"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": ""기초생활수급자, 수급자"", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0378,대구형 청년수당(청년사회진입활동지원금),"청년의 삶 관점에서 청년의 생애이행주기별 입체적·포괄적 지원으로 사회진입에 필요한 다양한 활동기회(시간, 공간, 활동력) 제공",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002598&wlfareInfoReldBztpCd=02,2023-06-03,2023,2026-06-14T02:24:12+09:00,ALL,복지지원,MEDIUM,TRUE,PUBLIC_API,72,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0379,장애인통합복지카드(A형)발급수수료 지원사업,기존 장애인통합복지카드(A형) 발급 비용을 지원함으로써 장애인들의 복지서비스 증진 및 보편적 복지를 실편하고자 함,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002362&wlfareInfoReldBztpCd=02,2023-06-03,2023,2026-06-14T02:24:12+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,90,BAND_NOTIFICATION,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0380,중증장애인 주택개조사업,중증장애인 거주 주택에 편의시설 설치지원하여 이동편의 증진 및 생활 불편 해소,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003471&wlfareInfoReldBztpCd=02,2023-05-26,2023,2026-06-14T02:24:12+09:00,ALL,이동/교통,LOW,TRUE,PUBLIC_API,84,RESEARCH_REFERENCE,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""중증장애인"", ""eligibility"": ""중증장애인"", ""applicationTarget"": ""중증장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0381,장애인복지택시운영 지원,장애로 인해 이동에 불편을 겪고 있는 지역장애인들의 이동권 보장과 사회참여 확대 등 장애인복지증진 도모,공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00002363&wlfareInfoReldBztpCd=02,2023-05-26,2023,2026-06-14T02:24:12+09:00,ALL,이동/교통,LOW,TRUE,PUBLIC_API,84,POLICY_REFERENCE,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0382,장애인 휠체어 수리사업,"휠체어 이용 장애인들의 가정생활, 학업 및 사회경제활동을 가능하게 하는 휠체어를 수리하여 장애인들의 활동을 지원",공공데이터포털 지자체복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000569&wlfareInfoReldBztpCd=02,2023-05-26,2023,2026-06-14T02:24:12+09:00,PHYSICAL_IMPAIRED,이동/교통,LOW,TRUE,PUBLIC_API,93,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""공공데이터포털 지자체복지서비스"", ""caution"": """"}",LOW
REAL-0383,장애물 없는 ‘고양시 일산동구보건소’ 장애인 편의 점검,"【에이블뉴스 박종태 객원기자】 경기도 고양시 일산동구보건소가 지난 9일 한국녹색기후기술원으로부터 ‘장애물 없는 생활환경(Barrier Free)’ 본인증 우수등급을 받았다.일산동구보건소는 연면적 16,125㎡, 지하2층-지상4층 규모로 건립됐다. 층별로 ▲지상 1층: 고양시중독관리지원센터, 건강누리실, 감염병관리팀, 접수실, 재활운동실, 내과진료실, 방사선실, 임상병리실, 결핵실 ▲2층: 일산동구치매안심센터, 모자보건팀아기쉼터, 구강보건실, 방문보건팀, 금연클리닉, 건강채움실, 시청각실 ▲3층: 고양시다시봄센터(자살예방), 사무실(",에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231431,2026-06-12,2026,2026-06-14T02:17:32+09:00,ALL,의료/건강,MEDIUM,TRUE,RSS,76,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": ""경기도"", ""sourceAgency"": ""에이블뉴스"", ""caution"": """"}",LOW
REAL-0384,“자세유지기구는 중증장애인 생존권” 서울시립 자세유지기구센터 지정 호소,【에이블뉴스 이슬기 기자】서울특별시의회 교통위원회 소속 문성호 의원(국민의힘)이 지난 11일 제336회 정례회 제1차 본회의에서 임기 마지막 5분 자유발언을 통해 창동차량기지 부지에 조성될 ‘서울디지털 바이오시티(S-DBC)’ 내에 ‘서울시립 자세유지기구센터’를 건립할 것을 오세훈 서울시장에게 강력히 촉구했다.문 의원은 “지체·뇌병변 중증장애인들에게 개별 체형에 맞는 자세유지기구는 단순한 보조도구가 아닌 생존권 그 자체”라며 발언을 시작했다.문 의원은 “현재 서울시에는 이를 지원할 공공거점이 전무해 수백만 원에 달하는 가격 부담과,에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231429,2026-06-12,2026,2026-06-14T02:17:32+09:00,PHYSICAL_IMPAIRED,이동/교통,LOW,TRUE,RSS,89,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": ""중증장애인"", ""eligibility"": ""중증장애인"", ""applicationTarget"": ""중증장애인"", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": ""서울특별시의회"", ""sourceAgency"": ""에이블뉴스"", ""caution"": """"}",LOW
REAL-0385,"부산장애인일자리통합지원센터·메인직업학교, 장애인 취업지원 맞손",【에이블뉴스 이슬기 기자】부산광역시장애인일자리통합지원센터(이하 센터)가 12일 부산메인직업학교와 장애인 직업교육 및 취업지원 활성화를 위한 업무협약을 체결했다.이번 협약은 장애인의 직업교육 기회를 확대하고 지역사회 내 다양한 일자리 발굴 및 취업 지원 체계를 강화하기 위해 마련됐다.협약에 따라 양 기관은 ▲부산지역 장애인 일자리 발굴 및 맞춤형 지원 ▲장애인 직업교육 및 직종개발 확대 ▲구직활동 지원 ▲인적·물적 자원 공유 ▲장애인 고용 활성화를 위한 협력 네트워크 구축 등에 적극 협력하기로 했다.센터는 이번 협약을 계기로 장애인의,에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231428,2026-06-12,2026,2026-06-14T02:17:32+09:00,ALL,취업/교육,MEDIUM,TRUE,RSS,74,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": ""부산광역시장애인일자리통합지"", ""sourceAgency"": ""에이블뉴스"", ""caution"": """"}",LOW
REAL-0386,‘제35회 장애인고용 콘텐츠 공모전’ 20점 작품 수상작 선정,"【에이블뉴스 이슬기 기자】한국장애인고용공단이 12일 공단 본부 대회의실에서 제35회 장애인고용 콘텐츠 공모전 시상식을 개최했다.공단은 올해로 35년째 장애인고용에 대한 공감대를 형성하고 인식을 개선하기 위해 장애인고용 콘텐츠 공모전을 실시하고 있다. 이번 공모전은 포스터디자인과 영상(숏폼), 스토리텔링(에세이) 3개 분야로 나누어 접수를 받았다.이번 공모전에는 3개의 부문에서 총 470점의 작품이 접수됐으며, 이 중 총 20점의 작품이 수상작으로 선정됐다. 각 분야 최우수상 수상자에게는 고용노동부 장관상과 상금 200만 원이 수여됐",에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231427,2026-06-12,2026,2026-06-14T02:17:32+09:00,ALL,지원사업/모집,HIGH,TRUE,RSS,90,IMPORTANT_ALERT,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""에이블뉴스"", ""caution"": """"}",LOW
REAL-0387,"경기도장애인부모회, 6개기관과 경기도내 장애아동 돌봄 공백 최소화 맞손","【에이블뉴스 이슬기 기자】한국장애인부모회 경기도지회(이하 경기도장애인부모회)가 아동·청소년 발달센터, 가족상담센터 등 지역사회 기관과 업무협약을 체결했다고 12일 밝혔다.업무협약을 체결한 기관은 ▲그리심아동가족상담센터 ▲나론세아동발달센터 ▲러스크병원 부설 꾸러기발달센터 ▲이루다운동발달센터 ▲지혜아동청소년발달센터 ▲참사랑아동발달상담센터 일산덕양센터 등 6곳이다.장애아가족 양육지원사업은 보건복지부와 경기도의 지원을 통해 장애아동 가족의 양육부담 경감과 보호자의 사회활동 지원을 위한 돌봄서비스 및 휴식지원서비스를 제공하는 '장애아가족 양",에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231426,2026-06-12,2026,2026-06-14T02:17:32+09:00,ALL,지원사업/모집,HIGH,TRUE,RSS,94,GUARDIAN_SHARE,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": ""경기도지회(이하"", ""sourceAgency"": ""에이블뉴스"", ""caution"": """"}",LOW
REAL-0388,대기업에 장애인의 일자리를 더 많이 만들기 위한 회의가 열렸어요,어떤 내용일까요? 1. 한국장애인고용공단*과 대기업* 직원들이 만나 장애인 일자리를 늘리는 방법을 의논했어요.2. 대학을 졸업한 장애인이 대기업의 좋은 직장을 찾을 수 있도록 지원하기로 했어요.3. 장애인이 취업한 후에도 회사를 오래 다닐 수 있도록 방법을 마련해야 해요.* 한국장애인고용공단: 장애인이 일자리를 구하고 회사에서 일할 수 있도록 지원하는 기관이에요.* 대기업: 일하는 직원이 아주 많고 이름이 널리 알려진 큰 회사를 말해요. 대기업의 장애인 일자리를 늘리기 위한 회의가 열렸어요6월 11일에 한국장애인고용공단과 대기업 직,에이블뉴스,https://www.ablenews.co.kr/news/articleView.html?idxno=231420,2026-06-12,2026,2026-06-14T02:17:32+09:00,ALL,취업/교육,MEDIUM,TRUE,RSS,78,INFO_CARD,GENERAL,,SKIPPED,2026-06-15T11:57:48+09:00,"{""supportTarget"": """", ""eligibility"": """", ""applicationTarget"": """", ""selectionCriteria"": """", ""ageCondition"": """", ""incomeCondition"": """", ""regionCondition"": """", ""supportContent"": """", ""applyMethod"": """", ""applicationMethod"": """", ""applicationPeriod"": """", ""contact"": """", ""requiredDocuments"": """", ""region"": """", ""sourceAgency"": ""에이블뉴스"", ""caution"": """"}",LOW
